feature,attribution,abs_attribution
loan_purpose,-0.003179379,0.003179379
business_or_commercial_purpose,0.0020421057,0.0020421057
manufactured_home_land_property_interest,-0.0016491445,0.0016491445
other_nonamortizing_features,-0.00055338617,0.00055338617
reverse_mortgage,0.0005261985,0.0005261985
negative_amortization,0.0004907169,0.0004907169
initially_payable_to_institution,-0.00045841595,0.00045841595
balloon_payment,-0.00033196041,0.00033196041
manufactured_home_secured_property_type,-0.00023679726,0.00023679726
preapproval,-0.00018857789,0.00018857789
conforming_loan_limit,0.00015321458,0.00015321458
open_end_line_of_credit,-0.0,0.0
loan_type,0.0,0.0
construction_method,-0.0,0.0
interest_only_payment,0.0,0.0
occupancy_type,-0.0,0.0
lien_status,-0.0,0.0
action_taken,-0.0,0.0
