feature,attribution,abs_attribution
manufactured_home_land_property_interest,-0.0041399444,0.0041399444
loan_type,0.0007550106,0.0007550106
negative_amortization,0.0007540697,0.0007540697
reverse_mortgage,0.00069319544,0.00069319544
manufactured_home_secured_property_type,-0.0005887949,0.0005887949
preapproval,-0.00034485516,0.00034485516
open_end_line_of_credit,-0.0002586253,0.0002586253
conforming_loan_limit,-0.00018247424,0.00018247424
other_nonamortizing_features,-0.00017279734,0.00017279734
interest_only_payment,0.00016020612,0.00016020612
lien_status,-5.4402528e-05,5.4402528e-05
business_or_commercial_purpose,-4.375586e-05,4.375586e-05
balloon_payment,-0.0,0.0
construction_method,-0.0,0.0
initially_payable_to_institution,0.0,0.0
loan_purpose,0.0,0.0
occupancy_type,-0.0,0.0
action_taken,-0.0,0.0
