feature,attribution,abs_attribution
manufactured_home_land_property_interest,-0.0034843816,0.0034843816
negative_amortization,0.0010653464,0.0010653464
manufactured_home_secured_property_type,-0.0006943255,0.0006943255
reverse_mortgage,0.000530949,0.000530949
conforming_loan_limit,-0.00049617625,0.00049617625
balloon_payment,-0.00023276397,0.00023276397
open_end_line_of_credit,-0.00022667322,0.00022667322
action_taken,-0.00014492501,0.00014492501
business_or_commercial_purpose,0.00010200481,0.00010200481
other_nonamortizing_features,-7.2681425e-05,7.2681425e-05
interest_only_payment,6.288875e-05,6.288875e-05
loan_type,6.1020393e-05,6.1020393e-05
initially_payable_to_institution,0.0,0.0
preapproval,-0.0,0.0
loan_purpose,0.0,0.0
occupancy_type,-0.0,0.0
lien_status,-0.0,0.0
construction_method,-0.0,0.0
