feature,attribution,abs_attribution
manufactured_home_land_property_interest,-0.0041404655,0.0041404655
business_or_commercial_purpose,0.0014742032,0.0014742032
action_taken,-0.0011674167,0.0011674167
negative_amortization,0.0010650237,0.0010650237
loan_purpose,-0.0010276752,0.0010276752
reverse_mortgage,0.0009628,0.0009628
occupancy_type,-0.00072017696,0.00072017696
other_nonamortizing_features,-0.0004782714,0.0004782714
preapproval,-0.00046969758,0.00046969758
interest_only_payment,-0.00027073736,0.00027073736
manufactured_home_secured_property_type,-0.000251335,0.000251335
open_end_line_of_credit,0.00022443057,0.00022443057
balloon_payment,-7.588272e-05,7.588272e-05
lien_status,-0.0,0.0
initially_payable_to_institution,-0.0,0.0
conforming_loan_limit,-0.0,0.0
loan_type,-0.0,0.0
construction_method,-0.0,0.0
