feature,attribution,abs_attribution
manufactured_home_land_property_interest,-0.003218136,0.003218136
negative_amortization,0.0009856524,0.0009856524
conforming_loan_limit,-0.00075018965,0.00075018965
manufactured_home_secured_property_type,-0.00074848556,0.00074848556
reverse_mortgage,0.00057003624,0.00057003624
preapproval,-0.00055693166,0.00055693166
loan_type,0.00049710524,0.00049710524
balloon_payment,-0.0004424959,0.0004424959
other_nonamortizing_features,-0.00038450287,0.00038450287
open_end_line_of_credit,0.00020210116,0.00020210116
interest_only_payment,4.8509017e-05,4.8509017e-05
business_or_commercial_purpose,-0.0,0.0
construction_method,0.0,0.0
initially_payable_to_institution,0.0,0.0
loan_purpose,0.0,0.0
occupancy_type,-0.0,0.0
lien_status,0.0,0.0
action_taken,-0.0,0.0
