feature,attribution,abs_attribution
manufactured_home_land_property_interest,-0.0023904494,0.0023904494
occupancy_type,-0.0021157586,0.0021157586
negative_amortization,0.001163757,0.001163757
action_taken,-0.0008211636,0.0008211636
balloon_payment,-0.0004273685,0.0004273685
manufactured_home_secured_property_type,-0.0003547329,0.0003547329
reverse_mortgage,0.00030790124,0.00030790124
preapproval,-0.0002134458,0.0002134458
other_nonamortizing_features,-0.00018278268,0.00018278268
interest_only_payment,0.00015238569,0.00015238569
conforming_loan_limit,-0.00013414802,0.00013414802
loan_purpose,-7.0499256e-05,7.0499256e-05
open_end_line_of_credit,0.0,0.0
loan_type,0.0,0.0
business_or_commercial_purpose,0.0,0.0
initially_payable_to_institution,0.0,0.0
lien_status,-0.0,0.0
construction_method,0.0,0.0
