feature,attribution,abs_attribution
manufactured_home_land_property_interest,-0.0022580763,0.0022580763
negative_amortization,0.0016679617,0.0016679617
balloon_payment,-0.0006025983,0.0006025983
interest_only_payment,-0.0004904116,0.0004904116
other_nonamortizing_features,-0.00048844854,0.00048844854
reverse_mortgage,0.00042844663,0.00042844663
conforming_loan_limit,-0.0003390458,0.0003390458
manufactured_home_secured_property_type,-0.00032772066,0.00032772066
loan_purpose,0.00016909486,0.00016909486
preapproval,7.0008115e-05,7.0008115e-05
business_or_commercial_purpose,0.0,0.0
open_end_line_of_credit,0.0,0.0
loan_type,-0.0,0.0
construction_method,0.0,0.0
initially_payable_to_institution,0.0,0.0
occupancy_type,-0.0,0.0
lien_status,-0.0,0.0
action_taken,-0.0,0.0
