feature,attribution,abs_attribution
loan_purpose,-0.0030114893,0.0030114893
manufactured_home_land_property_interest,-0.0018617705,0.0018617705
business_or_commercial_purpose,0.0013748967,0.0013748967
action_taken,-0.0013339373,0.0013339373
negative_amortization,0.0010895464,0.0010895464
reverse_mortgage,0.00077878585,0.00077878585
manufactured_home_secured_property_type,0.00075075706,0.00075075706
other_nonamortizing_features,-0.00048923265,0.00048923265
conforming_loan_limit,-0.0004521182,0.0004521182
lien_status,-0.00020330395,0.00020330395
preapproval,-0.00013633736,0.00013633736
occupancy_type,-0.0,0.0
initially_payable_to_institution,0.0,0.0
interest_only_payment,0.0,0.0
balloon_payment,0.0,0.0
loan_type,0.0,0.0
open_end_line_of_credit,0.0,0.0
construction_method,-0.0,0.0
