feature,attribution,abs_attribution
occupancy_type,-0.0023225448,0.0023225448
loan_purpose,-0.0021220883,0.0021220883
negative_amortization,0.0012226315,0.0012226315
conforming_loan_limit,-0.0011232601,0.0011232601
manufactured_home_land_property_interest,-0.0006815352,0.0006815352
other_nonamortizing_features,-0.00063939585,0.00063939585
reverse_mortgage,0.0005562354,0.0005562354
balloon_payment,-0.0005246499,0.0005246499
preapproval,-0.00037317968,0.00037317968
open_end_line_of_credit,-0.00012124005,0.00012124005
manufactured_home_secured_property_type,-6.3140156e-05,6.3140156e-05
interest_only_payment,5.0266397e-05,5.0266397e-05
business_or_commercial_purpose,0.0,0.0
loan_type,0.0,0.0
construction_method,0.0,0.0
initially_payable_to_institution,0.0,0.0
lien_status,0.0,0.0
action_taken,-0.0,0.0
