feature,attribution,abs_attribution
business_or_commercial_purpose,0.0021001094,0.0021001094
negative_amortization,0.001462383,0.001462383
preapproval,-0.0010951963,0.0010951963
action_taken,-0.0008904431,0.0008904431
conforming_loan_limit,0.0007696164,0.0007696164
initially_payable_to_institution,0.00075938477,0.00075938477
other_nonamortizing_features,-0.00065447873,0.00065447873
loan_purpose,-0.0006375805,0.0006375805
balloon_payment,0.00036829768,0.00036829768
interest_only_payment,0.00026868712,0.00026868712
construction_method,-0.00016966525,0.00016966525
loan_type,-0.00010094801,0.00010094801
reverse_mortgage,0.0,0.0
occupancy_type,-0.0,0.0
manufactured_home_land_property_interest,-0.0,0.0
lien_status,-0.0,0.0
manufactured_home_secured_property_type,-0.0,0.0
open_end_line_of_credit,-0.0,0.0
