feature,attribution,abs_attribution
manufactured_home_land_property_interest,-0.0037219091,0.0037219091
negative_amortization,0.0014538101,0.0014538101
occupancy_type,-0.0013428078,0.0013428078
reverse_mortgage,0.0007198092,0.0007198092
manufactured_home_secured_property_type,-0.0006481416,0.0006481416
action_taken,-0.0005971687,0.0005971687
preapproval,-0.0003420759,0.0003420759
open_end_line_of_credit,-0.00031142318,0.00031142318
business_or_commercial_purpose,0.00017050038,0.00017050038
other_nonamortizing_features,-7.565616e-05,7.565616e-05
interest_only_payment,-2.1310016e-06,2.1310016e-06
initially_payable_to_institution,-0.0,0.0
loan_purpose,0.0,0.0
lien_status,-0.0,0.0
balloon_payment,0.0,0.0
loan_type,-0.0,0.0
conforming_loan_limit,0.0,0.0
construction_method,0.0,0.0
