feature,attribution,abs_attribution
manufactured_home_land_property_interest,-0.0029913557,0.0029913557
negative_amortization,0.001594009,0.001594009
occupancy_type,-0.0013772374,0.0013772374
reverse_mortgage,0.0007001374,0.0007001374
action_taken,-0.00067868276,0.00067868276
balloon_payment,-0.00043303752,0.00043303752
conforming_loan_limit,-0.00036051768,0.00036051768
business_or_commercial_purpose,0.0003545789,0.0003545789
manufactured_home_secured_property_type,-0.0003037409,0.0003037409
preapproval,-0.00014549667,0.00014549667
other_nonamortizing_features,-0.00010060996,0.00010060996
initially_payable_to_institution,-0.0,0.0
loan_purpose,0.0,0.0
interest_only_payment,0.0,0.0
lien_status,-0.0,0.0
loan_type,0.0,0.0
open_end_line_of_credit,0.0,0.0
construction_method,0.0,0.0
