feature,attribution,abs_attribution
manufactured_home_land_property_interest,-0.0026290268,0.0026290268
loan_purpose,-0.0023034743,0.0023034743
business_or_commercial_purpose,0.0016502045,0.0016502045
action_taken,-0.001212233,0.001212233
occupancy_type,-0.0009739241,0.0009739241
manufactured_home_secured_property_type,0.0009261811,0.0009261811
other_nonamortizing_features,-0.0007029081,0.0007029081
reverse_mortgage,0.00064500707,0.00064500707
negative_amortization,0.0005934172,0.0005934172
conforming_loan_limit,-0.00057808124,0.00057808124
preapproval,-0.0002724482,0.0002724482
lien_status,-0.00014602036,0.00014602036
initially_payable_to_institution,0.0,0.0
interest_only_payment,-0.0,0.0
balloon_payment,0.0,0.0
loan_type,0.0,0.0
open_end_line_of_credit,0.0,0.0
construction_method,-0.0,0.0
