feature,attribution,abs_attribution
loan_purpose,-0.00261147,0.00261147
action_taken,-0.0014251567,0.0014251567
manufactured_home_land_property_interest,-0.0012516393,0.0012516393
negative_amortization,0.0010358954,0.0010358954
conforming_loan_limit,-0.0005935282,0.0005935282
manufactured_home_secured_property_type,0.00059003977,0.00059003977
other_nonamortizing_features,-0.0005509088,0.0005509088
reverse_mortgage,0.00019891588,0.00019891588
preapproval,-0.00018178445,0.00018178445
open_end_line_of_credit,-4.365545e-05,4.365545e-05
loan_type,0.0,0.0
balloon_payment,-0.0,0.0
business_or_commercial_purpose,0.0,0.0
interest_only_payment,-0.0,0.0
initially_payable_to_institution,0.0,0.0
occupancy_type,-0.0,0.0
lien_status,-0.0,0.0
construction_method,-0.0,0.0
