feature,attribution,abs_attribution
loan_purpose,-0.0030563963,0.0030563963
business_or_commercial_purpose,0.0018274232,0.0018274232
initially_payable_to_institution,-0.0013831444,0.0013831444
manufactured_home_land_property_interest,-0.0011715585,0.0011715585
negative_amortization,0.0009206345,0.0009206345
other_nonamortizing_features,-0.0006825171,0.0006825171
reverse_mortgage,0.00068086805,0.00068086805
interest_only_payment,0.00055019226,0.00055019226
manufactured_home_secured_property_type,-0.0005083031,0.0005083031
open_end_line_of_credit,-0.0003218342,0.0003218342
preapproval,-0.00025220882,0.00025220882
conforming_loan_limit,-0.0001584375,0.0001584375
balloon_payment,-0.0,0.0
loan_type,0.0,0.0
construction_method,-0.0,0.0
occupancy_type,-0.0,0.0
lien_status,-0.0,0.0
action_taken,-0.0,0.0
