feature,attribution,abs_attribution
manufactured_home_land_property_interest,-0.0035391955,0.0035391955
business_or_commercial_purpose,0.0017240422,0.0017240422
negative_amortization,0.0009944751,0.0009944751
loan_purpose,-0.0009833064,0.0009833064
other_nonamortizing_features,-0.0009036829,0.0009036829
occupancy_type,-0.0008135698,0.0008135698
reverse_mortgage,0.0007790534,0.0007790534
conforming_loan_limit,-0.00066808175,0.00066808175
manufactured_home_secured_property_type,0.0004426918,0.0004426918
interest_only_payment,-0.0002770958,0.0002770958
preapproval,-0.000128941,0.000128941
balloon_payment,-8.140528e-05,8.140528e-05
lien_status,-5.0416067e-05,5.0416067e-05
loan_type,0.0,0.0
open_end_line_of_credit,0.0,0.0
construction_method,-0.0,0.0
initially_payable_to_institution,0.0,0.0
action_taken,-0.0,0.0
