feature,attribution,abs_attribution
loan_purpose,-0.0031224461,0.0031224461
occupancy_type,-0.0015590396,0.0015590396
preapproval,-0.00067322137,0.00067322137
other_nonamortizing_features,-0.00064361916,0.00064361916
conforming_loan_limit,-0.00047885746,0.00047885746
manufactured_home_secured_property_type,0.0004559611,0.0004559611
negative_amortization,0.00040602413,0.00040602413
manufactured_home_land_property_interest,-0.00027114616,0.00027114616
open_end_line_of_credit,-0.00011243425,0.00011243425
reverse_mortgage,2.5774541e-05,2.5774541e-05
business_or_commercial_purpose,0.0,0.0
loan_type,0.0,0.0
balloon_payment,0.0,0.0
construction_method,0.0,0.0
interest_only_payment,-0.0,0.0
initially_payable_to_institution,-0.0,0.0
lien_status,0.0,0.0
action_taken,-0.0,0.0
