feature,attribution,abs_attribution
occupancy_type,-0.0027087764,0.0027087764
manufactured_home_land_property_interest,-0.001965706,0.001965706
negative_amortization,0.0013469282,0.0013469282
manufactured_home_secured_property_type,-0.00093250134,0.00093250134
action_taken,-0.00061752996,0.00061752996
reverse_mortgage,0.00057700946,0.00057700946
lien_status,-0.000532641,0.000532641
other_nonamortizing_features,0.0002539226,0.0002539226
loan_purpose,0.0001632004,0.0001632004
preapproval,-0.00015353573,0.00015353573
conforming_loan_limit,4.0691186e-05,4.0691186e-05
open_end_line_of_credit,3.5398672e-05,3.5398672e-05
balloon_payment,-0.0,0.0
loan_type,0.0,0.0
business_or_commercial_purpose,0.0,0.0
interest_only_payment,0.0,0.0
initially_payable_to_institution,-0.0,0.0
construction_method,0.0,0.0
