feature,attribution,abs_attribution
loan_purpose,-0.0040845345,0.0040845345
business_or_commercial_purpose,0.0017365011,0.0017365011
manufactured_home_land_property_interest,-0.0012911439,0.0012911439
manufactured_home_secured_property_type,0.0010844296,0.0010844296
negative_amortization,0.0010338891,0.0010338891
other_nonamortizing_features,-0.0009647126,0.0009647126
reverse_mortgage,0.00058387243,0.00058387243
lien_status,-0.0002957144,0.0002957144
balloon_payment,0.00021031417,0.00021031417
preapproval,6.744349e-05,6.744349e-05
open_end_line_of_credit,0.0,0.0
loan_type,-0.0,0.0
construction_method,-0.0,0.0
interest_only_payment,-0.0,0.0
initially_payable_to_institution,-0.0,0.0
occupancy_type,-0.0,0.0
conforming_loan_limit,-0.0,0.0
action_taken,-0.0,0.0
