feature,attribution,abs_attribution
manufactured_home_land_property_interest,-0.0027630783,0.0027630783
negative_amortization,0.0016232595,0.0016232595
conforming_loan_limit,-0.00096958096,0.00096958096
balloon_payment,-0.0005786003,0.0005786003
reverse_mortgage,0.00045974847,0.00045974847
interest_only_payment,-0.0004577142,0.0004577142
manufactured_home_secured_property_type,-0.00033040173,0.00033040173
other_nonamortizing_features,-0.0003167075,0.0003167075
business_or_commercial_purpose,0.00022818477,0.00022818477
preapproval,5.8740152e-05,5.8740152e-05
open_end_line_of_credit,0.0,0.0
loan_type,-0.0,0.0
construction_method,0.0,0.0
initially_payable_to_institution,0.0,0.0
loan_purpose,0.0,0.0
occupancy_type,-0.0,0.0
lien_status,-0.0,0.0
action_taken,-0.0,0.0
