feature,attribution,abs_attribution
manufactured_home_land_property_interest,-0.0029813063,0.0029813063
negative_amortization,0.0014408411,0.0014408411
conforming_loan_limit,-0.00077211467,0.00077211467
business_or_commercial_purpose,0.000597293,0.000597293
reverse_mortgage,0.00046604237,0.00046604237
manufactured_home_secured_property_type,-0.00039655057,0.00039655057
lien_status,-0.00028262078,0.00028262078
initially_payable_to_institution,-0.00025519956,0.00025519956
balloon_payment,-0.00024731143,0.00024731143
preapproval,-0.00013225255,0.00013225255
other_nonamortizing_features,-5.4369095e-05,5.4369095e-05
open_end_line_of_credit,0.0,0.0
loan_type,-0.0,0.0
construction_method,0.0,0.0
interest_only_payment,0.0,0.0
loan_purpose,0.0,0.0
occupancy_type,-0.0,0.0
action_taken,-0.0,0.0
