feature,attribution,abs_attribution
loan_purpose,-0.003323542,0.003323542
manufactured_home_land_property_interest,-0.0023476668,0.0023476668
occupancy_type,-0.0011930866,0.0011930866
manufactured_home_secured_property_type,0.0010097682,0.0010097682
action_taken,-0.00076699595,0.00076699595
negative_amortization,0.0006234303,0.0006234303
initially_payable_to_institution,-0.00047622464,0.00047622464
lien_status,-0.0004361404,0.0004361404
preapproval,-0.000381813,0.000381813
open_end_line_of_credit,-0.0003749165,0.0003749165
reverse_mortgage,0.00028886445,0.00028886445
other_nonamortizing_features,-0.00021040125,0.00021040125
interest_only_payment,3.8161415e-05,3.8161415e-05
loan_type,0.0,0.0
business_or_commercial_purpose,0.0,0.0
balloon_payment,-0.0,0.0
conforming_loan_limit,-0.0,0.0
construction_method,-0.0,0.0
