feature,attribution,abs_attribution
manufactured_home_land_property_interest,-0.0042361924,0.0042361924
negative_amortization,0.0025052442,0.0025052442
occupancy_type,-0.0024307815,0.0024307815
business_or_commercial_purpose,0.0022935178,0.0022935178
reverse_mortgage,0.0014107493,0.0014107493
other_nonamortizing_features,-0.0012811936,0.0012811936
interest_only_payment,-0.0012598492,0.0012598492
balloon_payment,-0.0010676939,0.0010676939
action_taken,-0.00048800622,0.00048800622
conforming_loan_limit,-0.0003876178,0.0003876178
open_end_line_of_credit,0.0002757208,0.0002757208
loan_purpose,-0.00022997944,0.00022997944
preapproval,-0.00019068303,0.00019068303
manufactured_home_secured_property_type,-4.5881545e-05,4.5881545e-05
initially_payable_to_institution,-0.0,0.0
lien_status,0.0,0.0
loan_type,-0.0,0.0
construction_method,0.0,0.0
