feature,attribution,abs_attribution
manufactured_home_land_property_interest,-0.002524375,0.002524375
loan_purpose,-0.0016203109,0.0016203109
occupancy_type,-0.0011949443,0.0011949443
other_nonamortizing_features,-0.0010548778,0.0010548778
manufactured_home_secured_property_type,0.00074629457,0.00074629457
negative_amortization,0.00069590553,0.00069590553
open_end_line_of_credit,-0.0004374496,0.0004374496
preapproval,-0.00022278192,0.00022278192
reverse_mortgage,-5.546246e-05,5.546246e-05
balloon_payment,4.3162607e-05,4.3162607e-05
business_or_commercial_purpose,0.0,0.0
loan_type,0.0,0.0
construction_method,-0.0,0.0
interest_only_payment,-0.0,0.0
initially_payable_to_institution,-0.0,0.0
lien_status,-0.0,0.0
conforming_loan_limit,-0.0,0.0
action_taken,-0.0,0.0
