feature,attribution,abs_attribution
negative_amortization,0.0012685242,0.0012685242
preapproval,-0.0010543128,0.0010543128
construction_method,-0.0008134575,0.0008134575
interest_only_payment,0.0006787158,0.0006787158
reverse_mortgage,0.0005061404,0.0005061404
action_taken,-0.00050294324,0.00050294324
loan_type,-0.0004552199,0.0004552199
open_end_line_of_credit,-0.00033928436,0.00033928436
loan_purpose,-0.00012921504,0.00012921504
other_nonamortizing_features,0.00012241851,0.00012241851
conforming_loan_limit,8.587622e-05,8.587622e-05
balloon_payment,-4.1941526e-05,4.1941526e-05
initially_payable_to_institution,0.0,0.0
manufactured_home_land_property_interest,-0.0,0.0
occupancy_type,-0.0,0.0
lien_status,-0.0,0.0
manufactured_home_secured_property_type,-0.0,0.0
business_or_commercial_purpose,0.0,0.0
