feature,attribution,abs_attribution
loan_purpose,-0.0042639207,0.0042639207
business_or_commercial_purpose,0.0016291793,0.0016291793
manufactured_home_land_property_interest,-0.0015056186,0.0015056186
action_taken,-0.0013503052,0.0013503052
negative_amortization,0.0010022422,0.0010022422
manufactured_home_secured_property_type,0.0007176985,0.0007176985
reverse_mortgage,0.00049926346,0.00049926346
other_nonamortizing_features,-0.00049089995,0.00049089995
conforming_loan_limit,-0.00048235198,0.00048235198
lien_status,-0.00016458992,0.00016458992
preapproval,4.502326e-05,4.502326e-05
occupancy_type,-0.0,0.0
initially_payable_to_institution,0.0,0.0
interest_only_payment,0.0,0.0
balloon_payment,0.0,0.0
loan_type,-0.0,0.0
open_end_line_of_credit,0.0,0.0
construction_method,-0.0,0.0
