feature,attribution,abs_attribution
manufactured_home_land_property_interest,-0.0028219458,0.0028219458
negative_amortization,0.0015629919,0.0015629919
action_taken,-0.0008319481,0.0008319481
business_or_commercial_purpose,0.0006187483,0.0006187483
balloon_payment,-0.0005807155,0.0005807155
conforming_loan_limit,-0.0005318032,0.0005318032
reverse_mortgage,0.00046987372,0.00046987372
preapproval,-0.00037158976,0.00037158976
manufactured_home_secured_property_type,-0.00028402414,0.00028402414
interest_only_payment,-0.00027019592,0.00027019592
occupancy_type,-0.0,0.0
loan_purpose,0.0,0.0
other_nonamortizing_features,-0.0,0.0
initially_payable_to_institution,0.0,0.0
lien_status,-0.0,0.0
loan_type,-0.0,0.0
open_end_line_of_credit,-0.0,0.0
construction_method,0.0,0.0
