feature,attribution,abs_attribution
manufactured_home_land_property_interest,-0.0039502615,0.0039502615
loan_purpose,-0.0014306108,0.0014306108
action_taken,-0.0013388662,0.0013388662
business_or_commercial_purpose,0.0010017067,0.0010017067
manufactured_home_secured_property_type,0.0007762283,0.0007762283
other_nonamortizing_features,-0.0006449046,0.0006449046
preapproval,-0.00047013664,0.00047013664
balloon_payment,0.00025559764,0.00025559764
open_end_line_of_credit,0.00020350383,0.00020350383
interest_only_payment,-0.000118389966,0.000118389966
reverse_mortgage,0.0,0.0
occupancy_type,-0.0,0.0
lien_status,-0.0,0.0
initially_payable_to_institution,-0.0,0.0
conforming_loan_limit,-0.0,0.0
negative_amortization,0.0,0.0
loan_type,-0.0,0.0
construction_method,-0.0,0.0
