feature,attribution,abs_attribution
manufactured_home_land_property_interest,-0.0038828237,0.0038828237
negative_amortization,0.0023346911,0.0023346911
manufactured_home_secured_property_type,-0.002102055,0.002102055
business_or_commercial_purpose,0.0010503806,0.0010503806
other_nonamortizing_features,-0.0009777457,0.0009777457
balloon_payment,-0.0009473443,0.0009473443
reverse_mortgage,0.00080526114,0.00080526114
interest_only_payment,-0.0006161328,0.0006161328
construction_method,0.0005360092,0.0005360092
action_taken,-0.00051688286,0.00051688286
preapproval,-0.0004104361,0.0004104361
open_end_line_of_credit,0.0003159529,0.0003159529
conforming_loan_limit,-0.00023183385,0.00023183385
initially_payable_to_institution,-0.00010363865,0.00010363865
loan_purpose,0.0,0.0
occupancy_type,-0.0,0.0
lien_status,-0.0,0.0
loan_type,-0.0,0.0
