feature,attribution,abs_attribution
manufactured_home_land_property_interest,-0.0031188454,0.0031188454
occupancy_type,-0.0026727407,0.0026727407
negative_amortization,0.0011700197,0.0011700197
business_or_commercial_purpose,0.00068463513,0.00068463513
manufactured_home_secured_property_type,-0.00060835533,0.00060835533
reverse_mortgage,0.000557438,0.000557438
loan_purpose,0.00053676544,0.00053676544
conforming_loan_limit,-0.00035981933,0.00035981933
preapproval,-0.00029700273,0.00029700273
balloon_payment,-0.00024655764,0.00024655764
other_nonamortizing_features,-7.9532394e-05,7.9532394e-05
lien_status,9.324813e-06,9.324813e-06
open_end_line_of_credit,-0.0,0.0
loan_type,0.0,0.0
construction_method,-0.0,0.0
interest_only_payment,0.0,0.0
initially_payable_to_institution,-0.0,0.0
action_taken,-0.0,0.0
