feature,attribution,abs_attribution
manufactured_home_land_property_interest,-0.0027556024,0.0027556024
occupancy_type,-0.0018740768,0.0018740768
business_or_commercial_purpose,0.0014752866,0.0014752866
negative_amortization,0.0010565934,0.0010565934
conforming_loan_limit,-0.0009312786,0.0009312786
reverse_mortgage,0.00078743405,0.00078743405
other_nonamortizing_features,-0.0006347595,0.0006347595
loan_purpose,-0.00052839046,0.00052839046
balloon_payment,-0.0002658242,0.0002658242
preapproval,-0.00026464026,0.00026464026
manufactured_home_secured_property_type,-6.223904e-05,6.223904e-05
open_end_line_of_credit,1.8899947e-05,1.8899947e-05
loan_type,0.0,0.0
construction_method,0.0,0.0
interest_only_payment,-0.0,0.0
initially_payable_to_institution,-0.0,0.0
lien_status,0.0,0.0
action_taken,-0.0,0.0
