feature,attribution,abs_attribution
loan_purpose,-0.0025886178,0.0025886178
manufactured_home_land_property_interest,-0.0024616425,0.0024616425
action_taken,-0.001343237,0.001343237
negative_amortization,0.0012316932,0.0012316932
other_nonamortizing_features,-0.0010685304,0.0010685304
manufactured_home_secured_property_type,0.0008330745,0.0008330745
reverse_mortgage,0.00042292202,0.00042292202
balloon_payment,-0.00032900056,0.00032900056
conforming_loan_limit,-0.0002553499,0.0002553499
preapproval,-0.00023942736,0.00023942736
open_end_line_of_credit,4.7231482e-05,4.7231482e-05
interest_only_payment,3.4638997e-05,3.4638997e-05
loan_type,1.5745405e-05,1.5745405e-05
business_or_commercial_purpose,0.0,0.0
initially_payable_to_institution,0.0,0.0
occupancy_type,-0.0,0.0
lien_status,0.0,0.0
construction_method,0.0,0.0
