feature,attribution,abs_attribution
manufactured_home_land_property_interest,-0.0026069386,0.0026069386
occupancy_type,-0.0023820603,0.0023820603
negative_amortization,0.0012223707,0.0012223707
manufactured_home_secured_property_type,-0.00079592416,0.00079592416
reverse_mortgage,0.0005800232,0.0005800232
other_nonamortizing_features,-0.00039580048,0.00039580048
loan_purpose,0.00016215832,0.00016215832
preapproval,-0.00016098408,0.00016098408
open_end_line_of_credit,0.00015814627,0.00015814627
conforming_loan_limit,-0.0001368842,0.0001368842
business_or_commercial_purpose,0.0,0.0
loan_type,0.0,0.0
balloon_payment,-0.0,0.0
construction_method,0.0,0.0
interest_only_payment,0.0,0.0
initially_payable_to_institution,0.0,0.0
lien_status,-0.0,0.0
action_taken,-0.0,0.0
