feature,attribution,abs_attribution
manufactured_home_land_property_interest,-0.004436017,0.004436017
business_or_commercial_purpose,0.0024676698,0.0024676698
initially_payable_to_institution,-0.001874144,0.001874144
reverse_mortgage,0.0012249963,0.0012249963
negative_amortization,0.0012234808,0.0012234808
occupancy_type,-0.0010210355,0.0010210355
other_nonamortizing_features,-0.0009543309,0.0009543309
loan_purpose,-0.0006504143,0.0006504143
action_taken,-0.00052548316,0.00052548316
preapproval,-0.00041413232,0.00041413232
open_end_line_of_credit,0.00037509852,0.00037509852
manufactured_home_secured_property_type,-0.00015734564,0.00015734564
interest_only_payment,0.000101519305,0.000101519305
balloon_payment,6.1446344e-06,6.1446344e-06
lien_status,0.0,0.0
conforming_loan_limit,0.0,0.0
loan_type,-0.0,0.0
construction_method,-0.0,0.0
