feature,attribution,abs_attribution
manufactured_home_land_property_interest,-0.0027849965,0.0027849965
loan_purpose,-0.0017417148,0.0017417148
occupancy_type,-0.0013006938,0.0013006938
action_taken,-0.000639891,0.000639891
negative_amortization,0.0006367202,0.0006367202
preapproval,-0.00049103703,0.00049103703
initially_payable_to_institution,-0.0004802074,0.0004802074
other_nonamortizing_features,-0.000396332,0.000396332
manufactured_home_secured_property_type,0.00034123284,0.00034123284
reverse_mortgage,0.00028240168,0.00028240168
interest_only_payment,0.0002201226,0.0002201226
open_end_line_of_credit,-0.00013517443,0.00013517443
balloon_payment,-0.0,0.0
loan_type,0.0,0.0
business_or_commercial_purpose,0.0,0.0
lien_status,-0.0,0.0
conforming_loan_limit,-0.0,0.0
construction_method,0.0,0.0
