feature,attribution,abs_attribution
business_or_commercial_purpose,0.001749553,0.001749553
preapproval,-0.0011433308,0.0011433308
negative_amortization,0.0009883196,0.0009883196
occupancy_type,-0.0008833049,0.0008833049
other_nonamortizing_features,0.0006220666,0.0006220666
loan_purpose,0.0005689876,0.0005689876
construction_method,-0.00049103267,0.00049103267
interest_only_payment,0.0004233269,0.0004233269
reverse_mortgage,-0.00036794302,0.00036794302
open_end_line_of_credit,-0.00032756824,0.00032756824
conforming_loan_limit,0.00020216111,0.00020216111
balloon_payment,-0.00010553607,0.00010553607
initially_payable_to_institution,0.0,0.0
manufactured_home_land_property_interest,-0.0,0.0
lien_status,0.0,0.0
manufactured_home_secured_property_type,-0.0,0.0
loan_type,0.0,0.0
action_taken,0.0,0.0
