feature,attribution,abs_attribution
manufactured_home_land_property_interest,-0.0032075476,0.0032075476
loan_purpose,-0.0031198394,0.0031198394
other_nonamortizing_features,-0.002282231,0.002282231
negative_amortization,0.0022375286,0.0022375286
reverse_mortgage,0.0013077551,0.0013077551
occupancy_type,-0.0012878148,0.0012878148
balloon_payment,-0.0011201141,0.0011201141
manufactured_home_secured_property_type,-0.0009059381,0.0009059381
action_taken,-0.0006200203,0.0006200203
initially_payable_to_institution,0.000480525,0.000480525
interest_only_payment,0.0004749292,0.0004749292
construction_method,0.00023521704,0.00023521704
preapproval,0.00019699389,0.00019699389
conforming_loan_limit,-7.0630726e-05,7.0630726e-05
open_end_line_of_credit,1.7651786e-05,1.7651786e-05
lien_status,-0.0,0.0
loan_type,-0.0,0.0
business_or_commercial_purpose,0.0,0.0
