feature,attribution,abs_attribution
loan_purpose,-0.0037940615,0.0037940615
business_or_commercial_purpose,0.0014263773,0.0014263773
manufactured_home_land_property_interest,-0.0009160005,0.0009160005
other_nonamortizing_features,-0.0007669904,0.0007669904
conforming_loan_limit,-0.0006888601,0.0006888601
reverse_mortgage,0.00063529465,0.00063529465
negative_amortization,0.000535356,0.000535356
initially_payable_to_institution,-0.00026269993,0.00026269993
interest_only_payment,0.00015367102,0.00015367102
preapproval,-8.043809e-05,8.043809e-05
manufactured_home_secured_property_type,7.010189e-05,7.010189e-05
balloon_payment,-6.48524e-05,6.48524e-05
open_end_line_of_credit,-0.0,0.0
loan_type,-0.0,0.0
construction_method,-0.0,0.0
occupancy_type,-0.0,0.0
lien_status,0.0,0.0
action_taken,-0.0,0.0
