feature,attribution,abs_attribution
negative_amortization,0.0012048888,0.0012048888
occupancy_type,-0.001108885,0.001108885
interest_only_payment,0.0009288717,0.0009288717
action_taken,-0.0007920718,0.0007920718
preapproval,-0.00069663866,0.00069663866
balloon_payment,0.00031286472,0.00031286472
open_end_line_of_credit,-0.00028156684,0.00028156684
conforming_loan_limit,-0.00026640453,0.00026640453
reverse_mortgage,-0.000111327325,0.000111327325
construction_method,-7.175355e-05,7.175355e-05
loan_purpose,4.8807975e-05,4.8807975e-05
other_nonamortizing_features,-5.5583723e-07,5.5583723e-07
manufactured_home_land_property_interest,-0.0,0.0
initially_payable_to_institution,0.0,0.0
manufactured_home_secured_property_type,-0.0,0.0
loan_type,-0.0,0.0
lien_status,0.0,0.0
business_or_commercial_purpose,0.0,0.0
