feature,attribution,abs_attribution
business_or_commercial_purpose,0.0024905093,0.0024905093
negative_amortization,0.002072716,0.002072716
open_end_line_of_credit,-0.0010536908,0.0010536908
other_nonamortizing_features,0.00074754976,0.00074754976
conforming_loan_limit,-0.00040570172,0.00040570172
balloon_payment,0.0002241467,0.0002241467
construction_method,-0.00019152001,0.00019152001
reverse_mortgage,-0.00014427934,0.00014427934
action_taken,3.7265079e-06,3.7265079e-06
loan_purpose,0.0,0.0
initially_payable_to_institution,-0.0,0.0
manufactured_home_land_property_interest,-0.0,0.0
preapproval,-0.0,0.0
occupancy_type,-0.0,0.0
interest_only_payment,0.0,0.0
manufactured_home_secured_property_type,-0.0,0.0
loan_type,0.0,0.0
lien_status,-0.0,0.0
