feature,attribution,abs_attribution
loan_purpose,-0.0057500033,0.0057500033
business_or_commercial_purpose,0.002325621,0.002325621
negative_amortization,0.0012719805,0.0012719805
action_taken,-0.00075608486,0.00075608486
conforming_loan_limit,-0.00041020583,0.00041020583
occupancy_type,-0.00040820654,0.00040820654
interest_only_payment,0.0003366452,0.0003366452
construction_method,-0.000255536,0.000255536
other_nonamortizing_features,0.00013525542,0.00013525542
balloon_payment,0.000113692,0.000113692
open_end_line_of_credit,3.7990856e-05,3.7990856e-05
preapproval,-3.186403e-05,3.186403e-05
reverse_mortgage,-2.6509257e-05,2.6509257e-05
lien_status,0.0,0.0
initially_payable_to_institution,0.0,0.0
manufactured_home_land_property_interest,0.0,0.0
manufactured_home_secured_property_type,-0.0,0.0
loan_type,0.0,0.0
