feature,attribution,abs_attribution
manufactured_home_land_property_interest,-0.0031883214,0.0031883214
business_or_commercial_purpose,0.0029500113,0.0029500113
loan_purpose,-0.0027923684,0.0027923684
initially_payable_to_institution,-0.0027674965,0.0027674965
reverse_mortgage,0.0016434797,0.0016434797
negative_amortization,0.0011670816,0.0011670816
other_nonamortizing_features,-0.00084264233,0.00084264233
preapproval,-0.0006481899,0.0006481899
balloon_payment,0.00037608456,0.00037608456
interest_only_payment,0.0002658833,0.0002658833
open_end_line_of_credit,1.0641307e-05,1.0641307e-05
manufactured_home_secured_property_type,5.5311875e-06,5.5311875e-06
loan_type,-0.0,0.0
construction_method,-0.0,0.0
occupancy_type,-0.0,0.0
lien_status,0.0,0.0
conforming_loan_limit,-0.0,0.0
action_taken,-0.0,0.0
