feature,attribution,abs_attribution
manufactured_home_land_property_interest,-0.0029548416,0.0029548416
occupancy_type,-0.0025715001,0.0025715001
loan_purpose,0.0014376247,0.0014376247
business_or_commercial_purpose,0.0013534492,0.0013534492
manufactured_home_secured_property_type,-0.001285754,0.001285754
reverse_mortgage,0.0005931544,0.0005931544
negative_amortization,0.00048761896,0.00048761896
other_nonamortizing_features,-0.00036687803,0.00036687803
preapproval,-0.00036624365,0.00036624365
initially_payable_to_institution,0.00024215336,0.00024215336
conforming_loan_limit,-0.00020046461,0.00020046461
balloon_payment,-0.0,0.0
open_end_line_of_credit,-0.0,0.0
loan_type,0.0,0.0
construction_method,0.0,0.0
interest_only_payment,0.0,0.0
lien_status,-0.0,0.0
action_taken,-0.0,0.0
