feature,attribution,abs_attribution
loan_purpose,-0.0029293397,0.0029293397
manufactured_home_land_property_interest,-0.002461041,0.002461041
business_or_commercial_purpose,0.0017624086,0.0017624086
negative_amortization,0.00136664,0.00136664
action_taken,-0.0013096536,0.0013096536
reverse_mortgage,0.0009657227,0.0009657227
conforming_loan_limit,-0.0006384983,0.0006384983
lien_status,-0.00043625777,0.00043625777
other_nonamortizing_features,-0.000380505,0.000380505
manufactured_home_secured_property_type,0.00014001594,0.00014001594
interest_only_payment,-0.00013155534,0.00013155534
preapproval,5.8366535e-05,5.8366535e-05
open_end_line_of_credit,9.34365e-06,9.34365e-06
occupancy_type,-0.0,0.0
initially_payable_to_institution,-0.0,0.0
balloon_payment,-0.0,0.0
loan_type,-0.0,0.0
construction_method,-0.0,0.0
