feature,attribution,abs_attribution
business_or_commercial_purpose,0.0017937061,0.0017937061
negative_amortization,0.0010667857,0.0010667857
occupancy_type,-0.00090038765,0.00090038765
conforming_loan_limit,-0.0008449015,0.0008449015
other_nonamortizing_features,0.0006981141,0.0006981141
loan_purpose,0.0005946703,0.0005946703
preapproval,-0.0004806691,0.0004806691
reverse_mortgage,-0.000112384565,0.000112384565
lien_status,-7.548776e-05,7.548776e-05
construction_method,7.369007e-05,7.369007e-05
balloon_payment,2.7384982e-05,2.7384982e-05
manufactured_home_land_property_interest,-0.0,0.0
initially_payable_to_institution,0.0,0.0
interest_only_payment,0.0,0.0
manufactured_home_secured_property_type,-0.0,0.0
loan_type,-0.0,0.0
open_end_line_of_credit,0.0,0.0
action_taken,-0.0,0.0
