feature,attribution,abs_attribution
manufactured_home_land_property_interest,-0.0018351687,0.0018351687
loan_purpose,-0.0018190376,0.0018190376
manufactured_home_secured_property_type,0.0008323658,0.0008323658
negative_amortization,0.00074054877,0.00074054877
preapproval,-0.000531209,0.000531209
conforming_loan_limit,-0.0005229902,0.0005229902
open_end_line_of_credit,-0.00030055657,0.00030055657
reverse_mortgage,0.00020072806,0.00020072806
balloon_payment,0.00015935296,0.00015935296
business_or_commercial_purpose,0.0,0.0
interest_only_payment,0.0,0.0
loan_type,0.0,0.0
construction_method,-0.0,0.0
initially_payable_to_institution,-0.0,0.0
other_nonamortizing_features,-0.0,0.0
occupancy_type,-0.0,0.0
lien_status,0.0,0.0
action_taken,-0.0,0.0
