feature,attribution,abs_attribution
manufactured_home_land_property_interest,-0.003464681,0.003464681
negative_amortization,0.0011523649,0.0011523649
action_taken,-0.0010485726,0.0010485726
manufactured_home_secured_property_type,-0.0008663348,0.0008663348
business_or_commercial_purpose,0.00072472583,0.00072472583
lien_status,-0.0005277361,0.0005277361
reverse_mortgage,0.00042993636,0.00042993636
open_end_line_of_credit,0.00040827246,0.00040827246
initially_payable_to_institution,-0.00027264783,0.00027264783
balloon_payment,-0.00024087797,0.00024087797
conforming_loan_limit,-0.00015591447,0.00015591447
interest_only_payment,0.0001251565,0.0001251565
other_nonamortizing_features,-7.12199e-05,7.12199e-05
occupancy_type,-0.0,0.0
loan_purpose,0.0,0.0
preapproval,-0.0,0.0
loan_type,-0.0,0.0
construction_method,-0.0,0.0
