feature,attribution,abs_attribution
manufactured_home_land_property_interest,-0.0027571223,0.0027571223
negative_amortization,0.0013753999,0.0013753999
action_taken,-0.0011735746,0.0011735746
business_or_commercial_purpose,0.0010100595,0.0010100595
initially_payable_to_institution,-0.0006773412,0.0006773412
lien_status,-0.00061968475,0.00061968475
manufactured_home_secured_property_type,-0.00061751425,0.00061751425
reverse_mortgage,0.0005116598,0.0005116598
conforming_loan_limit,-0.00045146406,0.00045146406
balloon_payment,-0.000101475925,0.000101475925
other_nonamortizing_features,2.3142622e-05,2.3142622e-05
preapproval,-9.463306e-06,9.463306e-06
occupancy_type,-0.0,0.0
loan_purpose,0.0,0.0
interest_only_payment,0.0,0.0
loan_type,-0.0,0.0
open_end_line_of_credit,0.0,0.0
construction_method,-0.0,0.0
