feature,attribution,abs_attribution
manufactured_home_land_property_interest,-0.0041424874,0.0041424874
negative_amortization,0.0014181015,0.0014181015
occupancy_type,-0.00116868,0.00116868
business_or_commercial_purpose,0.0011427858,0.0011427858
action_taken,-0.0010686092,0.0010686092
reverse_mortgage,0.0008305396,0.0008305396
manufactured_home_secured_property_type,-0.00079717126,0.00079717126
other_nonamortizing_features,-0.0004346727,0.0004346727
open_end_line_of_credit,0.0003541526,0.0003541526
preapproval,-0.00028171632,0.00028171632
interest_only_payment,-0.00020281482,0.00020281482
balloon_payment,-0.00012211261,0.00012211261
loan_purpose,3.1042e-05,3.1042e-05
initially_payable_to_institution,-0.0,0.0
lien_status,-0.0,0.0
conforming_loan_limit,-0.0,0.0
loan_type,-0.0,0.0
construction_method,0.0,0.0
