feature,attribution,abs_attribution
loan_purpose,-0.0058300886,0.0058300886
negative_amortization,0.0013563995,0.0013563995
business_or_commercial_purpose,0.0013422782,0.0013422782
reverse_mortgage,0.00089010736,0.00089010736
other_nonamortizing_features,-0.00062794524,0.00062794524
conforming_loan_limit,-0.00062140235,0.00062140235
manufactured_home_land_property_interest,-0.00034779345,0.00034779345
interest_only_payment,-0.00016205099,0.00016205099
preapproval,-0.00015091995,0.00015091995
open_end_line_of_credit,7.5421754e-05,7.5421754e-05
manufactured_home_secured_property_type,3.4323257e-05,3.4323257e-05
loan_type,-0.0,0.0
balloon_payment,-0.0,0.0
construction_method,0.0,0.0
initially_payable_to_institution,-0.0,0.0
occupancy_type,-0.0,0.0
lien_status,0.0,0.0
action_taken,-0.0,0.0
