feature,attribution,abs_attribution
loan_purpose,-0.0022399083,0.0022399083
manufactured_home_land_property_interest,-0.002190012,0.002190012
negative_amortization,0.0013054546,0.0013054546
business_or_commercial_purpose,0.0012159194,0.0012159194
other_nonamortizing_features,-0.0007048141,0.0007048141
conforming_loan_limit,-0.0005366791,0.0005366791
interest_only_payment,-0.0002869382,0.0002869382
preapproval,-0.00026189635,0.00026189635
balloon_payment,-0.00020159954,0.00020159954
open_end_line_of_credit,0.00016880293,0.00016880293
manufactured_home_secured_property_type,-8.5118874e-05,8.5118874e-05
loan_type,-0.0,0.0
construction_method,-0.0,0.0
initially_payable_to_institution,-0.0,0.0
occupancy_type,-0.0,0.0
reverse_mortgage,0.0,0.0
lien_status,-0.0,0.0
action_taken,-0.0,0.0
