feature,attribution,abs_attribution
manufactured_home_land_property_interest,-0.0028805537,0.0028805537
negative_amortization,0.0015754858,0.0015754858
manufactured_home_secured_property_type,-0.0009946187,0.0009946187
reverse_mortgage,0.00050859456,0.00050859456
business_or_commercial_purpose,0.00041287803,0.00041287803
preapproval,-0.000300314,0.000300314
open_end_line_of_credit,0.00025579866,0.00025579866
lien_status,-0.00017600032,0.00017600032
other_nonamortizing_features,-7.782689e-05,7.782689e-05
conforming_loan_limit,-2.3994802e-05,2.3994802e-05
loan_type,-0.0,0.0
balloon_payment,0.0,0.0
construction_method,0.0,0.0
interest_only_payment,0.0,0.0
initially_payable_to_institution,-0.0,0.0
loan_purpose,0.0,0.0
occupancy_type,-0.0,0.0
action_taken,-0.0,0.0
