feature,attribution,abs_attribution
manufactured_home_land_property_interest,-0.0026713498,0.0026713498
negative_amortization,0.0014525839,0.0014525839
occupancy_type,-0.0010821841,0.0010821841
manufactured_home_secured_property_type,-0.00093776104,0.00093776104
reverse_mortgage,0.0005160893,0.0005160893
action_taken,-0.00032157073,0.00032157073
conforming_loan_limit,-0.00026810175,0.00026810175
other_nonamortizing_features,-0.00014302047,0.00014302047
business_or_commercial_purpose,-9.913324e-05,9.913324e-05
open_end_line_of_credit,1.6949936e-05,1.6949936e-05
initially_payable_to_institution,0.0,0.0
preapproval,-0.0,0.0
loan_purpose,0.0,0.0
interest_only_payment,0.0,0.0
lien_status,-0.0,0.0
balloon_payment,-0.0,0.0
loan_type,0.0,0.0
construction_method,0.0,0.0
