feature,attribution,abs_attribution
business_or_commercial_purpose,0.0022786271,0.0022786271
loan_purpose,-0.0022614487,0.0022614487
manufactured_home_land_property_interest,-0.0018126656,0.0018126656
initially_payable_to_institution,-0.0016168534,0.0016168534
reverse_mortgage,0.0007657882,0.0007657882
conforming_loan_limit,-0.0006961359,0.0006961359
other_nonamortizing_features,-0.00054812414,0.00054812414
negative_amortization,0.0004832997,0.0004832997
manufactured_home_secured_property_type,-0.0002740941,0.0002740941
lien_status,-0.00027161112,0.00027161112
interest_only_payment,0.0002558137,0.0002558137
balloon_payment,-0.00021775934,0.00021775934
preapproval,-8.2936866e-05,8.2936866e-05
loan_type,0.0,0.0
open_end_line_of_credit,-0.0,0.0
construction_method,-0.0,0.0
occupancy_type,-0.0,0.0
action_taken,-0.0,0.0
