feature,attribution,abs_attribution
manufactured_home_land_property_interest,-0.0037489566,0.0037489566
occupancy_type,-0.0013780491,0.0013780491
negative_amortization,0.0010925394,0.0010925394
action_taken,-0.0008689862,0.0008689862
loan_purpose,-0.0006604246,0.0006604246
reverse_mortgage,0.0006395435,0.0006395435
manufactured_home_secured_property_type,-0.00058650767,0.00058650767
other_nonamortizing_features,-0.0005829043,0.0005829043
preapproval,-0.0004696762,0.0004696762
open_end_line_of_credit,0.00013192253,0.00013192253
balloon_payment,3.6842583e-05,3.6842583e-05
interest_only_payment,-3.052182e-05,3.052182e-05
loan_type,0.0,0.0
business_or_commercial_purpose,0.0,0.0
initially_payable_to_institution,-0.0,0.0
lien_status,-0.0,0.0
conforming_loan_limit,-0.0,0.0
construction_method,0.0,0.0
