feature,attribution,abs_attribution
manufactured_home_land_property_interest,-0.0027078972,0.0027078972
negative_amortization,0.002022992,0.002022992
loan_type,-0.0011108962,0.0011108962
balloon_payment,-0.00070670113,0.00070670113
conforming_loan_limit,-0.0005971121,0.0005971121
other_nonamortizing_features,-0.00056105066,0.00056105066
reverse_mortgage,0.00036950532,0.00036950532
business_or_commercial_purpose,0.00025228513,0.00025228513
preapproval,-0.00020567984,0.00020567984
open_end_line_of_credit,-0.00016167201,0.00016167201
manufactured_home_secured_property_type,-4.277676e-05,4.277676e-05
interest_only_payment,-0.0,0.0
construction_method,-0.0,0.0
initially_payable_to_institution,0.0,0.0
loan_purpose,0.0,0.0
occupancy_type,-0.0,0.0
lien_status,-0.0,0.0
action_taken,-0.0,0.0
