feature,attribution,abs_attribution
manufactured_home_land_property_interest,-0.0032131393,0.0032131393
business_or_commercial_purpose,0.0014308405,0.0014308405
loan_purpose,-0.0011900291,0.0011900291
conforming_loan_limit,-0.0010600969,0.0010600969
other_nonamortizing_features,-0.00095824955,0.00095824955
action_taken,-0.0007923511,0.0007923511
occupancy_type,-0.00068574474,0.00068574474
negative_amortization,0.00067321816,0.00067321816
preapproval,-0.0005300845,0.0005300845
manufactured_home_secured_property_type,0.00046078864,0.00046078864
reverse_mortgage,0.00041573588,0.00041573588
balloon_payment,0.00031385507,0.00031385507
open_end_line_of_credit,4.514611e-05,4.514611e-05
initially_payable_to_institution,-0.0,0.0
lien_status,0.0,0.0
interest_only_payment,-0.0,0.0
loan_type,0.0,0.0
construction_method,-0.0,0.0
