feature,attribution,abs_attribution
loan_purpose,-0.0032792243,0.0032792243
manufactured_home_land_property_interest,-0.002662149,0.002662149
initially_payable_to_institution,-0.0016875752,0.0016875752
business_or_commercial_purpose,0.0015773511,0.0015773511
manufactured_home_secured_property_type,0.0011668728,0.0011668728
other_nonamortizing_features,-0.0010269637,0.0010269637
reverse_mortgage,0.00074895745,0.00074895745
preapproval,-0.0004375571,0.0004375571
negative_amortization,0.00023481762,0.00023481762
interest_only_payment,0.00016536207,0.00016536207
balloon_payment,-0.000119192206,0.000119192206
loan_type,8.265403e-05,8.265403e-05
open_end_line_of_credit,-5.073361e-05,5.073361e-05
construction_method,-0.0,0.0
occupancy_type,-0.0,0.0
lien_status,0.0,0.0
conforming_loan_limit,-0.0,0.0
action_taken,-0.0,0.0
