feature,attribution,abs_attribution
manufactured_home_land_property_interest,-0.0060245274,0.0060245274
manufactured_home_secured_property_type,-0.0016587006,0.0016587006
business_or_commercial_purpose,0.0014323518,0.0014323518
negative_amortization,0.0014008207,0.0014008207
open_end_line_of_credit,0.0009146671,0.0009146671
initially_payable_to_institution,-0.0008289334,0.0008289334
reverse_mortgage,0.0007767366,0.0007767366
other_nonamortizing_features,-0.00069736905,0.00069736905
balloon_payment,-0.0004082863,0.0004082863
interest_only_payment,0.00033407335,0.00033407335
lien_status,0.0002762781,0.0002762781
conforming_loan_limit,-5.7163008e-05,5.7163008e-05
preapproval,-1.4584946e-05,1.4584946e-05
loan_type,-0.0,0.0
construction_method,-0.0,0.0
loan_purpose,0.0,0.0
occupancy_type,-0.0,0.0
action_taken,-0.0,0.0
