feature,attribution,abs_attribution
manufactured_home_land_property_interest,-0.0034843523,0.0034843523
business_or_commercial_purpose,0.0019147666,0.0019147666
loan_purpose,-0.0015113829,0.0015113829
negative_amortization,0.0011927558,0.0011927558
action_taken,-0.001172143,0.001172143
reverse_mortgage,0.0008605845,0.0008605845
occupancy_type,-0.00070858566,0.00070858566
other_nonamortizing_features,-0.00070081477,0.00070081477
conforming_loan_limit,-0.00046968093,0.00046968093
lien_status,-0.00045870914,0.00045870914
interest_only_payment,-0.0002922812,0.0002922812
manufactured_home_secured_property_type,0.00022247907,0.00022247907
balloon_payment,-0.00020955513,0.00020955513
open_end_line_of_credit,0.00010444123,0.00010444123
preapproval,2.2847147e-05,2.2847147e-05
initially_payable_to_institution,-0.0,0.0
loan_type,-0.0,0.0
construction_method,-0.0,0.0
