feature,attribution,abs_attribution
loan_purpose,-0.0052211946,0.0052211946
business_or_commercial_purpose,0.0023824463,0.0023824463
negative_amortization,0.0011981264,0.0011981264
conforming_loan_limit,-0.0006652138,0.0006652138
preapproval,-0.00056810427,0.00056810427
construction_method,-0.0005514333,0.0005514333
action_taken,-0.00048615684,0.00048615684
reverse_mortgage,0.00046452702,0.00046452702
loan_type,0.00032968135,0.00032968135
balloon_payment,-0.00010031928,0.00010031928
other_nonamortizing_features,-6.390352e-05,6.390352e-05
open_end_line_of_credit,4.9211554e-05,4.9211554e-05
occupancy_type,-0.0,0.0
initially_payable_to_institution,0.0,0.0
manufactured_home_land_property_interest,-0.0,0.0
lien_status,0.0,0.0
interest_only_payment,0.0,0.0
manufactured_home_secured_property_type,-0.0,0.0
