feature,attribution,abs_attribution
manufactured_home_land_property_interest,-0.0034417142,0.0034417142
loan_purpose,-0.0026176905,0.0026176905
action_taken,-0.0015562365,0.0015562365
business_or_commercial_purpose,0.0011218339,0.0011218339
reverse_mortgage,0.00081698387,0.00081698387
loan_type,0.00068390835,0.00068390835
negative_amortization,0.000642521,0.000642521
manufactured_home_secured_property_type,0.00036580238,0.00036580238
open_end_line_of_credit,-0.00027992064,0.00027992064
conforming_loan_limit,-0.00025144426,0.00025144426
preapproval,-0.00015770948,0.00015770948
balloon_payment,-0.00014356813,0.00014356813
interest_only_payment,-2.2511522e-05,2.2511522e-05
occupancy_type,-0.0,0.0
lien_status,0.0,0.0
other_nonamortizing_features,-0.0,0.0
initially_payable_to_institution,0.0,0.0
construction_method,-0.0,0.0
