feature,attribution,abs_attribution
manufactured_home_land_property_interest,-0.0058615915,0.0058615915
occupancy_type,-0.0019775762,0.0019775762
negative_amortization,0.0019652746,0.0019652746
balloon_payment,-0.0012791465,0.0012791465
reverse_mortgage,0.0012534385,0.0012534385
other_nonamortizing_features,-0.0012316996,0.0012316996
business_or_commercial_purpose,0.0011374063,0.0011374063
loan_purpose,0.00081424613,0.00081424613
manufactured_home_secured_property_type,-0.0006107035,0.0006107035
open_end_line_of_credit,0.00044548087,0.00044548087
lien_status,0.00034908,0.00034908
preapproval,0.00029415096,0.00029415096
conforming_loan_limit,-0.00018291923,0.00018291923
initially_payable_to_institution,-0.00015347364,0.00015347364
interest_only_payment,-9.4610004e-05,9.4610004e-05
construction_method,-0.0,0.0
loan_type,-0.0,0.0
action_taken,-0.0,0.0
