feature,attribution,abs_attribution
manufactured_home_land_property_interest,-0.0040062815,0.0040062815
loan_purpose,-0.0020806226,0.0020806226
business_or_commercial_purpose,0.0016998767,0.0016998767
negative_amortization,0.0014558955,0.0014558955
action_taken,-0.0012541834,0.0012541834
reverse_mortgage,0.000821363,0.000821363
other_nonamortizing_features,-0.00051787583,0.00051787583
balloon_payment,-0.0003634556,0.0003634556
conforming_loan_limit,-0.0003553812,0.0003553812
open_end_line_of_credit,0.00026932175,0.00026932175
interest_only_payment,-0.00024808574,0.00024808574
manufactured_home_secured_property_type,-0.00017336289,0.00017336289
preapproval,-0.00010138213,0.00010138213
occupancy_type,-0.0,0.0
initially_payable_to_institution,0.0,0.0
lien_status,-0.0,0.0
loan_type,-0.0,0.0
construction_method,-0.0,0.0
